Country,Admin 1,Admin 2,Market Name,Commodity,Price Type,Price Date,Collection Frequency,Price,Unit,Currency,Data Source,Trend,Pewi,ALPS Phase,Data Type,Upper (95%) CI,Lower (95%) CI,Forecast Methodology
Kenya,Rift Valley,Turkana,Kakuma 3,Maize,Retail,15/03/2024,Weekly,67.500000,KG,KES,WFP,80.2130,-1.4327,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Maize,Retail,15/04/2024,Weekly,60.000000,KG,KES,WFP,75.7355,-1.6552,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Maize,Retail,15/05/2024,Weekly,60.000000,KG,KES,WFP,81.8364,-2.0455,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Maize,Retail,15/06/2024,Weekly,55.000000,KG,KES,WFP,77.0146,-1.8861,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Maize,Retail,15/07/2024,Weekly,50.000000,KG,KES,WFP,77.5547,-2.1060,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Maize,Retail,15/08/2024,Weekly,52.500000,KG,KES,WFP,70.5410,-1.3369,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Maize,Retail,15/09/2024,Weekly,50.000000,KG,KES,WFP,65.8650,-1.1548,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Maize,Retail,15/10/2024,Weekly,47.500000,KG,KES,WFP,65.7266,-1.2930,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Maize,Retail,15/11/2024,Weekly,58.333300,KG,KES,WFP,66.4533,-0.5800,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Maize,Retail,15/12/2024,Weekly,60.000000,KG,KES,WFP,68.0960,-0.5821,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Maize,Retail,15/01/2025,Weekly,56.666700,KG,KES,WFP,68.2218,-0.8311,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Maize,Retail,15/02/2025,Weekly,55.000000,KG,KES,WFP,69.8588,-1.0611,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Maize,Retail,15/03/2025,Weekly,55.000000,KG,KES,WFP,67.9570,-0.9227,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Maize,Retail,15/04/2025,Weekly,64.166650,KG,KES,WFP,67.7300,-0.2567,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Maize,Retail,15/05/2025,Weekly,70.000000,KG,KES,WFP,74.8321,-0.3517,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Maize,Retail,15/06/2025,Weekly,63.333300,KG,KES,WFP,70.4159,-0.5193,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Maize,Retail,15/07/2025,Weekly,76.666700,KG,KES,WFP,75.6696,0.0740,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Maize,Retail,15/08/2025,Weekly,70.000000,KG,KES,WFP,69.6544,0.0259,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Maize,Retail,15/09/2025,Weekly,66.666700,KG,KES,WFP,66.0798,0.0445,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Maize,Retail,15/10/2025,Weekly,55.000000,KG,KES,WFP,63.4741,-0.6461,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Maize,Retail,15/11/2025,Weekly,55.000000,KG,KES,WFP,63.9670,-0.6862,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Maize,Retail,15/12/2025,Weekly,64.7856,KG,KES,WFP,63.9670,-0.6862,Normal,Forecast,79.8196,49.7515,"AR(2),I(0),MA(1)"
Kenya,Rift Valley,Turkana,Kakuma 3,Maize,Retail,15/01/2026,Weekly,64.0667,KG,KES,WFP,63.9670,-0.6862,Normal,Forecast,79.1008,49.0326,"AR(2),I(0),MA(1)"
Kenya,Rift Valley,Turkana,Kakuma 3,Maize,Retail,15/02/2026,Weekly,63.4154,KG,KES,WFP,63.9670,-0.6862,Normal,Forecast,78.4495,48.3814,"AR(2),I(0),MA(1)"
Kenya,Rift Valley,Turkana,Kakuma 3,Maize,Retail,15/03/2026,Weekly,62.8245,KG,KES,WFP,63.9670,-0.6862,Normal,Forecast,77.8586,47.7904,"AR(2),I(0),MA(1)"
Kenya,Rift Valley,Turkana,Kakuma 3,Maize,Retail,15/04/2026,Weekly,62.2884,KG,KES,WFP,63.9670,-0.6862,Normal,Forecast,77.3225,47.2544,"AR(2),I(0),MA(1)"
Kenya,Rift Valley,Turkana,Kakuma 3,Maize,Retail,15/05/2026,Weekly,61.8021,KG,KES,WFP,63.9670,-0.6862,Normal,Forecast,76.8362,46.7681,"AR(2),I(0),MA(1)"
Kenya,Rift Valley,Turkana,Kakuma 4,Maize,Retail,15/02/2021,Weekly,43.750000,KG,KES,WFP,48.8353,-0.4540,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Maize,Retail,15/03/2021,Weekly,43.991936,KG,KES,WFP,48.3733,-0.3911,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Maize,Retail,15/04/2021,Weekly,42.065219,KG,KES,WFP,42.1995,-0.0120,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Maize,Retail,15/05/2021,Weekly,43.333334,KG,KES,WFP,54.6299,-1.0084,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Maize,Retail,15/06/2021,Weekly,45.243045,KG,KES,WFP,57.4887,-1.0931,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Maize,Retail,15/07/2021,Weekly,42.941175,KG,KES,WFP,55.8880,-1.1557,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Maize,Retail,15/08/2021,Weekly,48.181818,KG,KES,WFP,43.5911,0.4098,Stress,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Maize,Retail,15/09/2021,Weekly,44.166665,KG,KES,WFP,42.0002,0.1934,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Maize,Retail,15/10/2021,Weekly,45.746507,KG,KES,WFP,49.6565,-0.3490,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Maize,Retail,15/11/2021,Weekly,46.666600,KG,KES,WFP,48.9111,-0.2004,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Maize,Retail,15/12/2021,Weekly,50.000000,KG,KES,WFP,46.6160,0.3021,Stress,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Maize,Retail,15/01/2022,Weekly,54.333333,KG,KES,WFP,58.0835,-0.3348,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Maize,Retail,15/02/2022,Weekly,45.000000,KG,KES,WFP,51.3907,-0.5705,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Maize,Retail,15/01/2023,Weekly,65.000000,KG,KES,WFP,60.6390,0.3893,Stress,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Maize,Retail,15/02/2023,Weekly,74.479182,KG,KES,WFP,53.9461,1.8329,Alert,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Maize,Retail,15/03/2023,Weekly,65.000000,KG,KES,WFP,53.4841,1.0280,Alert,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Maize,Retail,15/05/2023,Weekly,80.000000,KG,KES,WFP,59.7407,1.8085,Alert,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Maize,Retail,15/06/2023,Weekly,90.000000,KG,KES,WFP,62.5995,2.4460,Crisis,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Maize,Retail,15/07/2023,Weekly,84.375000,KG,KES,WFP,60.9989,2.1425,Crisis,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Maize,Retail,15/08/2023,Weekly,80.000000,KG,KES,WFP,59.1984,1.7825,Alert,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Maize,Retail,15/09/2023,Weekly,53.333300,KG,KES,WFP,49.2488,0.3500,Stress,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Maize,Retail,15/10/2023,Weekly,66.000000,KG,KES,WFP,54.7673,1.0027,Alert,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Maize,Retail,15/11/2023,Weekly,57.843747,KG,KES,WFP,54.0219,0.3412,Stress,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Maize,Retail,15/12/2023,Weekly,52.624998,KG,KES,WFP,51.7268,0.0802,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Maize,Retail,15/01/2024,Weekly,80.000000,KG,KES,WFP,63.1944,1.5002,Alert,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Maize,Retail,15/03/2024,Weekly,45.000000,KG,KES,WFP,56.0395,-0.9855,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Maize,Retail,15/04/2024,Weekly,50.000000,KG,KES,WFP,49.8657,0.0120,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Maize,Retail,15/05/2024,Weekly,53.333350,KG,KES,WFP,62.2961,-0.8001,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Maize,Retail,15/06/2024,Weekly,50.000000,KG,KES,WFP,65.1549,-1.3528,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Maize,Retail,15/07/2024,Weekly,52.500000,KG,KES,WFP,63.5543,-0.9868,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Maize,Retail,15/08/2024,Weekly,46.666700,KG,KES,WFP,51.2574,-0.4098,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Maize,Retail,15/09/2024,Weekly,47.500000,KG,KES,WFP,49.6664,-0.1934,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Maize,Retail,15/10/2024,Weekly,50.000000,KG,KES,WFP,57.3227,-0.6537,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Maize,Retail,15/11/2024,Weekly,55.000000,KG,KES,WFP,56.5773,-0.1408,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Maize,Retail,15/12/2024,Weekly,50.000000,KG,KES,WFP,54.2822,-0.3823,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Maize,Retail,15/01/2025,Weekly,48.333300,KG,KES,WFP,65.7498,-1.5547,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Maize,Retail,15/02/2025,Weekly,50.000000,KG,KES,WFP,59.0570,-0.8085,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Maize,Retail,15/03/2025,Weekly,62.500000,KG,KES,WFP,58.9295,0.3060,Stress,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Maize,Retail,15/04/2025,Weekly,63.333300,KG,KES,WFP,56.8003,0.5635,Stress,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Maize,Retail,15/05/2025,Weekly,67.500000,KG,KES,WFP,66.3604,0.0996,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Maize,Retail,15/06/2025,Weekly,56.666700,KG,KES,WFP,65.3099,-0.7570,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Maize,Retail,15/07/2025,Weekly,61.250000,KG,KES,WFP,64.9044,-0.3235,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Maize,Retail,15/08/2025,Weekly,73.333300,KG,KES,WFP,67.0034,0.5641,Stress,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Maize,Retail,15/10/2025,Weekly,65.000000,KG,KES,WFP,61.7987,0.2883,Stress,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Maize,Retail,15/11/2025,Weekly,58.518543,KG,KES,WFP,59.5709,-0.0958,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Maize,Retail,15/12/2025,Weekly,62.7043,KG,KES,WFP,59.5709,-0.0958,Normal,Forecast,78.2157,47.1930,"AR(1),I(0),MA(2)"
Kenya,Rift Valley,Turkana,Kakuma 4,Maize,Retail,15/01/2026,Weekly,61.9345,KG,KES,WFP,59.5709,-0.0958,Normal,Forecast,77.4458,46.4232,"AR(1),I(0),MA(2)"
Kenya,Rift Valley,Turkana,Kakuma 4,Maize,Retail,15/02/2026,Weekly,61.2590,KG,KES,WFP,59.5709,-0.0958,Normal,Forecast,76.7703,45.7477,"AR(1),I(0),MA(2)"
Kenya,Rift Valley,Turkana,Kakuma 4,Maize,Retail,15/03/2026,Weekly,60.6663,KG,KES,WFP,59.5709,-0.0958,Normal,Forecast,76.1776,45.1549,"AR(1),I(0),MA(2)"
Kenya,Rift Valley,Turkana,Kakuma 4,Maize,Retail,15/04/2026,Weekly,60.1462,KG,KES,WFP,59.5709,-0.0958,Normal,Forecast,75.6575,44.6348,"AR(1),I(0),MA(2)"
Kenya,Rift Valley,Turkana,Kakuma 4,Maize,Retail,15/05/2026,Weekly,59.6898,KG,KES,WFP,59.5709,-0.0958,Normal,Forecast,75.2011,44.1785,"AR(1),I(0),MA(2)"
Kenya,Coast,Mombasa,Kalahari (Mombasa),Maize,Retail,15/03/2021,Weekly,53.500001,KG,KES,WFP,,,,Aggregated,,,
Kenya,Coast,Mombasa,Kalahari (Mombasa),Maize,Retail,15/04/2021,Weekly,49.166649,KG,KES,WFP,,,,Aggregated,,,
Kenya,Coast,Mombasa,Kalahari (Mombasa),Maize,Retail,15/06/2021,Weekly,52.500000,KG,KES,WFP,,,,Aggregated,,,
Kenya,Coast,Mombasa,Kalahari (Mombasa),Maize,Retail,15/07/2021,Weekly,55.500000,KG,KES,WFP,,,,Aggregated,,,
Kenya,Coast,Mombasa,Kalahari (Mombasa),Maize,Retail,15/08/2021,Weekly,51.136363,KG,KES,WFP,,,,Aggregated,,,
Kenya,Coast,Mombasa,Kalahari (Mombasa),Maize,Retail,15/09/2021,Weekly,48.750000,KG,KES,WFP,,,,Aggregated,,,
Kenya,Coast,Mombasa,Kalahari (Mombasa),Maize,Retail,15/10/2021,Weekly,56.666600,KG,KES,WFP,,,,Aggregated,,,
Kenya,Coast,Mombasa,Kalahari (Mombasa),Maize,Retail,15/11/2021,Weekly,53.333300,KG,KES,WFP,,,,Aggregated,,,
Kenya,Rift Valley,Turkana,Kalobeyei (Village 1),Maize,Retail,15/01/2021,Weekly,47.500000,KG,KES,WFP,48.5635,-0.1028,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kalobeyei (Village 1),Maize,Retail,15/02/2021,Weekly,40.625000,KG,KES,WFP,45.9911,-0.5189,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kalobeyei (Village 1),Maize,Retail,15/03/2021,Weekly,40.931359,KG,KES,WFP,46.4876,-0.5373,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kalobeyei (Village 1),Maize,Retail,15/04/2021,Weekly,40.944433,KG,KES,WFP,40.7532,0.0185,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kalobeyei (Village 1),Maize,Retail,15/05/2021,Weekly,40.148133,KG,KES,WFP,51.1023,-1.0592,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kalobeyei (Village 1),Maize,Retail,15/06/2021,Weekly,43.970588,KG,KES,WFP,56.4876,-1.2103,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kalobeyei (Village 1),Maize,Retail,15/07/2021,Weekly,44.235296,KG,KES,WFP,52.7425,-0.8226,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kalobeyei (Village 1),Maize,Retail,15/08/2021,Weekly,40.659091,KG,KES,WFP,34.7772,0.5687,Stress,Aggregated,,,
Kenya,Rift Valley,Turkana,Kalobeyei (Village 1),Maize,Retail,15/09/2021,Weekly,42.916666,KG,KES,WFP,37.1560,0.5570,Stress,Aggregated,,,
Kenya,Rift Valley,Turkana,Kalobeyei (Village 1),Maize,Retail,15/10/2021,Weekly,42.500000,KG,KES,WFP,45.7752,-0.3167,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kalobeyei (Village 1),Maize,Retail,15/11/2021,Weekly,36.666600,KG,KES,WFP,45.4279,-0.8472,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kalobeyei (Village 1),Maize,Retail,15/12/2021,Weekly,47.500000,KG,KES,WFP,48.2474,-0.0723,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kalobeyei (Village 1),Maize,Retail,15/01/2022,Weekly,47.333333,KG,KES,WFP,52.2651,-0.4769,Normal,Aggregated,,,
